Blandy,91,91067,48.3237539135,2.25785911069
Raincy (le),93,93062,48.8967447585,2.51973664021
Wissous,91,91689,48.7294509959,2.32903292215
Nogent-sur-Marne,94,94052,48.8366634713,2.48166741533
Courpalay,77,77135,48.6431647905,2.95363659912
Osmoy,78,78475,48.8640021137,1.71710528225
Dammartin-en-Serve,78,78192,48.9114065992,1.61781290103
Stains,93,93072,48.9567775699,2.3854495629
Marchémoret,77,77273,49.0528552524,2.75169281381
Chevreuse,78,78160,48.707150143,2.03714431459
Saint-Forget,78,78548,48.7127668824,1.99703639595
Courances,91,91180,48.4385478349,2.48480049204
Bezalles,77,77033,48.6668121483,3.24024781081
Forges,77,77194,48.4219059797,2.94877394582
Vaux-le-Pénil,77,77487,48.5245871061,2.69727154378
Choisel,78,78162,48.6739368242,2.01450641994
Cessoy-en-Montois,77,77068,48.5073073046,3.13884419418
Mespuits,91,91399,48.3583012409,2.27660044339
Millemont,78,78404,48.8080583549,1.72531897998
Beautheil,77,77028,48.761172382,3.09611614733
Tigeaux,77,77466,48.8251475937,2.89871358774
Saint-Martin-du-Boschet,77,77424,48.7323588994,3.42880146544
Saint-Rémy-la-Vanne,77,77432,48.8125459558,3.24204081614
Saint-Germain-de-la-Grange,78,78550,48.8330731847,1.90235458205
Falaise (la),78,78230,48.9369496827,1.82537874212
Fouju,77,77195,48.5874212672,2.76525600537
Saint-Sulpice-de-Favières,91,91578,48.5363608889,2.17969276336
Villeneuve-sur-Auvers,91,91671,48.4671191613,2.25415010197
Parmain,95,95480,49.1228699088,2.201277887
Villiers-Saint-Georges,77,77519,48.6516910276,3.40775745476
Rouilly,77,77391,48.5914740007,3.28881979874
Marly-la-Ville,95,95371,49.0815057636,2.5087179751
Maulette,78,78381,48.7839119459,1.61644019132
Chevry-Cossigny,77,77114,48.7228150234,2.67680477981
Heaulme (le),95,95303,49.1669918244,2.00040147185
Abbéville-la-Rivière,91,91001,48.3437461384,2.19127679346
Emerainville,77,77169,48.8197762376,2.60897006725
Coulommes,77,77130,48.8919104938,2.92942534432
Provins,77,77379,48.5633093312,3.28756780085
Beaumont-du-Gâtinais,77,77027,48.1407704243,2.4920346913
Seine-Port,77,77447,48.5514696661,2.55439654626
Vimpelles,77,77524,48.4430647512,3.16654310181
Bray-sur-Seine,77,77051,48.4145972795,3.24389965363
Bourg-la-Reine,92,92014,48.7799073627,2.31643010763
Rouvres,77,77392,49.0637945293,2.71838722882
Ménerville,78,78385,48.9566835717,1.59610818145
Villeneuve-Saint-Georges,94,94078,48.7413809637,2.448998846
Fosses,95,95250,49.1000437966,2.49906495383
Brosse-Montceaux (la),77,77054,48.3389431289,3.02362728915
Coutençon,77,77140,48.4729414867,2.9972836252
Lardy,91,91330,48.5270354108,2.27017712838
